id_sensor,tipo_sensor,equipamento,estufa,valor,data_hora,qualidade,hora_do_dia,dia_semana,is_dia
1,Temperatura,1,Estufa 1,29.33,2025-09-09 15:08:03.242352,Alerta,15,Tuesday,True
1,Temperatura,1,Estufa 1,33.35,2025-09-09 15:38:03.242352,Critico,15,Tuesday,True
1,Temperatura,1,Estufa 1,30.62,2025-09-09 16:08:03.242352,Alerta,16,Tuesday,True
1,Temperatura,1,Estufa 1,33.61,2025-09-09 16:38:03.242352,Critico,16,Tuesday,True
1,Temperatura,1,Estufa 1,36.9,2025-09-09 17:08:03.242352,Critico,17,Tuesday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-09 17:38:03.242352,Critico,17,Tuesday,True
1,Temperatura,1,Estufa 1,25.5,2025-09-09 18:08:03.242352,Normal,18,Tuesday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-09 18:38:03.242352,Critico,18,Tuesday,True
1,Temperatura,1,Estufa 1,16.17,2025-09-09 19:08:03.242352,Alerta,19,Tuesday,False
1,Temperatura,1,Estufa 1,25.17,2025-09-09 19:38:03.242352,Normal,19,Tuesday,False
1,Temperatura,1,Estufa 1,28.87,2025-09-09 20:08:03.242352,Alerta,20,Tuesday,False
1,Temperatura,1,Estufa 1,28.01,2025-09-09 20:38:03.242352,Alerta,20,Tuesday,False
1,Temperatura,1,Estufa 1,23.49,2025-09-09 21:08:03.242352,Normal,21,Tuesday,False
1,Temperatura,1,Estufa 1,25.57,2025-09-09 21:38:03.242352,Normal,21,Tuesday,False
1,Temperatura,1,Estufa 1,24.14,2025-09-09 22:08:03.242352,Normal,22,Tuesday,False
1,Temperatura,1,Estufa 1,23.66,2025-09-09 22:38:03.242352,Normal,22,Tuesday,False
1,Temperatura,1,Estufa 1,30.86,2025-09-09 23:08:03.242352,Alerta,23,Tuesday,False
1,Temperatura,1,Estufa 1,28.39,2025-09-09 23:38:03.242352,Alerta,23,Tuesday,False
1,Temperatura,1,Estufa 1,23.14,2025-09-10 00:08:03.242352,Normal,0,Wednesday,False
1,Temperatura,1,Estufa 1,31.11,2025-09-10 00:38:03.242352,Alerta,0,Wednesday,False
1,Temperatura,1,Estufa 1,28.14,2025-09-10 01:08:03.242352,Alerta,1,Wednesday,False
1,Temperatura,1,Estufa 1,40.0,2025-09-10 01:38:03.242352,Critico,1,Wednesday,False
1,Temperatura,1,Estufa 1,29.76,2025-09-10 02:08:03.242352,Alerta,2,Wednesday,False
1,Temperatura,1,Estufa 1,17.43,2025-09-10 02:38:03.242352,Alerta,2,Wednesday,False
1,Temperatura,1,Estufa 1,23.81,2025-09-10 03:08:03.242352,Normal,3,Wednesday,False
1,Temperatura,1,Estufa 1,30.34,2025-09-10 03:38:03.242352,Alerta,3,Wednesday,False
1,Temperatura,1,Estufa 1,29.66,2025-09-10 04:08:03.242352,Alerta,4,Wednesday,False
1,Temperatura,1,Estufa 1,26.5,2025-09-10 04:38:03.242352,Normal,4,Wednesday,False
1,Temperatura,1,Estufa 1,27.2,2025-09-10 05:08:03.242352,Normal,5,Wednesday,False
1,Temperatura,1,Estufa 1,33.0,2025-09-10 05:38:03.242352,Critico,5,Wednesday,False
1,Temperatura,1,Estufa 1,30.06,2025-09-10 06:08:03.242352,Alerta,6,Wednesday,True
1,Temperatura,1,Estufa 1,36.89,2025-09-10 06:38:03.242352,Critico,6,Wednesday,True
1,Temperatura,1,Estufa 1,32.4,2025-09-10 07:08:03.242352,Critico,7,Wednesday,True
1,Temperatura,1,Estufa 1,32.3,2025-09-10 07:38:03.242352,Critico,7,Wednesday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-10 08:08:03.242352,Critico,8,Wednesday,True
1,Temperatura,1,Estufa 1,38.56,2025-09-10 08:38:03.242352,Critico,8,Wednesday,True
1,Temperatura,1,Estufa 1,38.49,2025-09-10 09:08:03.242352,Critico,9,Wednesday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-10 09:38:03.242352,Critico,9,Wednesday,True
1,Temperatura,1,Estufa 1,33.73,2025-09-10 10:08:03.242352,Critico,10,Wednesday,True
1,Temperatura,1,Estufa 1,37.7,2025-09-10 10:38:03.242352,Critico,10,Wednesday,True
1,Temperatura,1,Estufa 1,31.75,2025-09-10 11:08:03.242352,Alerta,11,Wednesday,True
1,Temperatura,1,Estufa 1,35.55,2025-09-10 11:38:03.242352,Critico,11,Wednesday,True
1,Temperatura,1,Estufa 1,32.83,2025-09-10 12:08:03.242352,Critico,12,Wednesday,True
1,Temperatura,1,Estufa 1,34.19,2025-09-10 12:38:03.242352,Critico,12,Wednesday,True
1,Temperatura,1,Estufa 1,37.18,2025-09-10 13:08:03.242352,Critico,13,Wednesday,True
1,Temperatura,1,Estufa 1,28.7,2025-09-10 13:38:03.242352,Alerta,13,Wednesday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-10 14:08:03.242352,Critico,14,Wednesday,True
1,Temperatura,1,Estufa 1,15.29,2025-09-10 14:38:03.242352,Alerta,14,Wednesday,True
1,Temperatura,1,Estufa 1,26.32,2025-09-10 15:08:03.242352,Normal,15,Wednesday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-10 15:38:03.242352,Critico,15,Wednesday,True
1,Temperatura,1,Estufa 1,38.36,2025-09-10 16:08:03.242352,Critico,16,Wednesday,True
1,Temperatura,1,Estufa 1,37.35,2025-09-10 16:38:03.242352,Critico,16,Wednesday,True
1,Temperatura,1,Estufa 1,37.38,2025-09-10 17:08:03.242352,Critico,17,Wednesday,True
1,Temperatura,1,Estufa 1,33.53,2025-09-10 17:38:03.242352,Critico,17,Wednesday,True
1,Temperatura,1,Estufa 1,28.22,2025-09-10 18:08:03.242352,Alerta,18,Wednesday,True
1,Temperatura,1,Estufa 1,34.06,2025-09-10 18:38:03.242352,Critico,18,Wednesday,True
1,Temperatura,1,Estufa 1,23.22,2025-09-10 19:08:03.242352,Normal,19,Wednesday,False
1,Temperatura,1,Estufa 1,21.27,2025-09-10 19:38:03.242352,Normal,19,Wednesday,False
1,Temperatura,1,Estufa 1,25.87,2025-09-10 20:08:03.242352,Normal,20,Wednesday,False
1,Temperatura,1,Estufa 1,22.83,2025-09-10 20:38:03.242352,Normal,20,Wednesday,False
1,Temperatura,1,Estufa 1,25.35,2025-09-10 21:08:03.242352,Normal,21,Wednesday,False
1,Temperatura,1,Estufa 1,40.0,2025-09-10 21:38:03.242352,Critico,21,Wednesday,False
1,Temperatura,1,Estufa 1,24.14,2025-09-10 22:08:03.242352,Normal,22,Wednesday,False
1,Temperatura,1,Estufa 1,22.85,2025-09-10 22:38:03.242352,Normal,22,Wednesday,False
1,Temperatura,1,Estufa 1,40.0,2025-09-10 23:08:03.242352,Critico,23,Wednesday,False
1,Temperatura,1,Estufa 1,28.18,2025-09-10 23:38:03.242352,Alerta,23,Wednesday,False
1,Temperatura,1,Estufa 1,24.42,2025-09-11 00:08:03.242352,Normal,0,Thursday,False
1,Temperatura,1,Estufa 1,24.6,2025-09-11 00:38:03.242352,Normal,0,Thursday,False
1,Temperatura,1,Estufa 1,28.12,2025-09-11 01:08:03.242352,Alerta,1,Thursday,False
1,Temperatura,1,Estufa 1,19.72,2025-09-11 01:38:03.242352,Normal,1,Thursday,False
1,Temperatura,1,Estufa 1,19.92,2025-09-11 02:08:03.242352,Normal,2,Thursday,False
1,Temperatura,1,Estufa 1,29.6,2025-09-11 02:38:03.242352,Alerta,2,Thursday,False
1,Temperatura,1,Estufa 1,25.89,2025-09-11 03:08:03.242352,Normal,3,Thursday,False
1,Temperatura,1,Estufa 1,28.51,2025-09-11 03:38:03.242352,Alerta,3,Thursday,False
1,Temperatura,1,Estufa 1,34.33,2025-09-11 04:08:03.242352,Critico,4,Thursday,False
1,Temperatura,1,Estufa 1,31.24,2025-09-11 04:38:03.242352,Alerta,4,Thursday,False
1,Temperatura,1,Estufa 1,26.16,2025-09-11 05:08:03.242352,Normal,5,Thursday,False
1,Temperatura,1,Estufa 1,26.86,2025-09-11 05:38:03.242352,Normal,5,Thursday,False
1,Temperatura,1,Estufa 1,27.94,2025-09-11 06:08:03.242352,Normal,6,Thursday,True
1,Temperatura,1,Estufa 1,33.85,2025-09-11 06:38:03.242352,Critico,6,Thursday,True
1,Temperatura,1,Estufa 1,32.22,2025-09-11 07:08:03.242352,Critico,7,Thursday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-11 07:38:03.242352,Critico,7,Thursday,True
1,Temperatura,1,Estufa 1,28.99,2025-09-11 08:08:03.242352,Alerta,8,Thursday,True
1,Temperatura,1,Estufa 1,37.07,2025-09-11 08:38:03.242352,Critico,8,Thursday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-11 09:08:03.242352,Critico,9,Thursday,True
1,Temperatura,1,Estufa 1,33.3,2025-09-11 09:38:03.242352,Critico,9,Thursday,True
1,Temperatura,1,Estufa 1,36.37,2025-09-11 10:08:03.242352,Critico,10,Thursday,True
1,Temperatura,1,Estufa 1,38.1,2025-09-11 10:38:03.242352,Critico,10,Thursday,True
1,Temperatura,1,Estufa 1,31.55,2025-09-11 11:08:03.242352,Alerta,11,Thursday,True
1,Temperatura,1,Estufa 1,35.3,2025-09-11 11:38:03.242352,Critico,11,Thursday,True
1,Temperatura,1,Estufa 1,34.03,2025-09-11 12:08:03.242352,Critico,12,Thursday,True
1,Temperatura,1,Estufa 1,34.54,2025-09-11 12:38:03.242352,Critico,12,Thursday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-11 13:08:03.242352,Critico,13,Thursday,True
1,Temperatura,1,Estufa 1,34.1,2025-09-11 13:38:03.242352,Critico,13,Thursday,True
1,Temperatura,1,Estufa 1,36.94,2025-09-11 14:08:03.242352,Critico,14,Thursday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-11 14:38:03.242352,Critico,14,Thursday,True
1,Temperatura,1,Estufa 1,39.71,2025-09-11 15:08:03.242352,Critico,15,Thursday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-11 15:38:03.242352,Critico,15,Thursday,True
1,Temperatura,1,Estufa 1,29.35,2025-09-11 16:08:03.242352,Alerta,16,Thursday,True
1,Temperatura,1,Estufa 1,39.19,2025-09-11 16:38:03.242352,Critico,16,Thursday,True
1,Temperatura,1,Estufa 1,35.06,2025-09-11 17:08:03.242352,Critico,17,Thursday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-11 17:38:03.242352,Critico,17,Thursday,True
1,Temperatura,1,Estufa 1,29.11,2025-09-11 18:08:03.242352,Alerta,18,Thursday,True
1,Temperatura,1,Estufa 1,28.92,2025-09-11 18:38:03.242352,Alerta,18,Thursday,True
1,Temperatura,1,Estufa 1,23.96,2025-09-11 19:08:03.242352,Normal,19,Thursday,False
1,Temperatura,1,Estufa 1,16.34,2025-09-11 19:38:03.242352,Alerta,19,Thursday,False
1,Temperatura,1,Estufa 1,24.33,2025-09-11 20:08:03.242352,Normal,20,Thursday,False
1,Temperatura,1,Estufa 1,23.16,2025-09-11 20:38:03.242352,Normal,20,Thursday,False
1,Temperatura,1,Estufa 1,27.71,2025-09-11 21:08:03.242352,Normal,21,Thursday,False
1,Temperatura,1,Estufa 1,28.66,2025-09-11 21:38:03.242352,Alerta,21,Thursday,False
1,Temperatura,1,Estufa 1,36.34,2025-09-11 22:08:03.242352,Critico,22,Thursday,False
1,Temperatura,1,Estufa 1,31.71,2025-09-11 22:38:03.242352,Alerta,22,Thursday,False
1,Temperatura,1,Estufa 1,24.07,2025-09-11 23:08:03.242352,Normal,23,Thursday,False
1,Temperatura,1,Estufa 1,22.46,2025-09-11 23:38:03.242352,Normal,23,Thursday,False
1,Temperatura,1,Estufa 1,29.42,2025-09-12 00:08:03.242352,Alerta,0,Friday,False
1,Temperatura,1,Estufa 1,20.36,2025-09-12 00:38:03.242352,Normal,0,Friday,False
1,Temperatura,1,Estufa 1,36.11,2025-09-12 01:08:03.242352,Critico,1,Friday,False
1,Temperatura,1,Estufa 1,32.85,2025-09-12 01:38:03.242352,Critico,1,Friday,False
1,Temperatura,1,Estufa 1,24.61,2025-09-12 02:08:03.242352,Normal,2,Friday,False
1,Temperatura,1,Estufa 1,18.39,2025-09-12 02:38:03.242352,Normal,2,Friday,False
1,Temperatura,1,Estufa 1,33.73,2025-09-12 03:08:03.242352,Critico,3,Friday,False
1,Temperatura,1,Estufa 1,26.38,2025-09-12 03:38:03.242352,Normal,3,Friday,False
1,Temperatura,1,Estufa 1,33.15,2025-09-12 04:08:03.242352,Critico,4,Friday,False
1,Temperatura,1,Estufa 1,18.98,2025-09-12 04:38:03.242352,Normal,4,Friday,False
1,Temperatura,1,Estufa 1,23.96,2025-09-12 05:08:03.242352,Normal,5,Friday,False
1,Temperatura,1,Estufa 1,26.98,2025-09-12 05:38:03.242352,Normal,5,Friday,False
1,Temperatura,1,Estufa 1,34.24,2025-09-12 06:08:03.242352,Critico,6,Friday,True
1,Temperatura,1,Estufa 1,31.26,2025-09-12 06:38:03.242352,Alerta,6,Friday,True
1,Temperatura,1,Estufa 1,37.69,2025-09-12 07:08:03.242352,Critico,7,Friday,True
1,Temperatura,1,Estufa 1,27.55,2025-09-12 07:38:03.242352,Normal,7,Friday,True
1,Temperatura,1,Estufa 1,33.1,2025-09-12 08:08:03.242352,Critico,8,Friday,True
1,Temperatura,1,Estufa 1,34.68,2025-09-12 08:38:03.242352,Critico,8,Friday,True
1,Temperatura,1,Estufa 1,37.04,2025-09-12 09:08:03.242352,Critico,9,Friday,True
1,Temperatura,1,Estufa 1,38.23,2025-09-12 09:38:03.242352,Critico,9,Friday,True
1,Temperatura,1,Estufa 1,15.57,2025-09-12 10:08:03.242352,Alerta,10,Friday,True
1,Temperatura,1,Estufa 1,24.75,2025-09-12 10:38:03.242352,Normal,10,Friday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-12 11:08:03.242352,Critico,11,Friday,True
1,Temperatura,1,Estufa 1,35.95,2025-09-12 11:38:03.242352,Critico,11,Friday,True
1,Temperatura,1,Estufa 1,29.47,2025-09-12 12:08:03.242352,Alerta,12,Friday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-12 12:38:03.242352,Critico,12,Friday,True
1,Temperatura,1,Estufa 1,34.65,2025-09-12 13:08:03.242352,Critico,13,Friday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-12 13:38:03.242352,Critico,13,Friday,True
1,Temperatura,1,Estufa 1,34.36,2025-09-12 14:08:03.242352,Critico,14,Friday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-12 14:38:03.242352,Critico,14,Friday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-12 15:08:03.242352,Critico,15,Friday,True
1,Temperatura,1,Estufa 1,32.46,2025-09-12 15:38:03.242352,Critico,15,Friday,True
1,Temperatura,1,Estufa 1,39.79,2025-09-12 16:08:03.242352,Critico,16,Friday,True
1,Temperatura,1,Estufa 1,37.83,2025-09-12 16:38:03.242352,Critico,16,Friday,True
1,Temperatura,1,Estufa 1,19.18,2025-09-12 17:08:03.242352,Normal,17,Friday,True
1,Temperatura,1,Estufa 1,16.25,2025-09-12 17:38:03.242352,Alerta,17,Friday,True
1,Temperatura,1,Estufa 1,38.07,2025-09-12 18:08:03.242352,Critico,18,Friday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-12 18:38:03.242352,Critico,18,Friday,True
1,Temperatura,1,Estufa 1,18.16,2025-09-12 19:08:03.242352,Normal,19,Friday,False
1,Temperatura,1,Estufa 1,21.04,2025-09-12 19:38:03.242352,Normal,19,Friday,False
1,Temperatura,1,Estufa 1,16.76,2025-09-12 20:08:03.242352,Alerta,20,Friday,False
1,Temperatura,1,Estufa 1,25.26,2025-09-12 20:38:03.242352,Normal,20,Friday,False
1,Temperatura,1,Estufa 1,30.2,2025-09-12 21:08:03.242352,Alerta,21,Friday,False
1,Temperatura,1,Estufa 1,34.12,2025-09-12 21:38:03.242352,Critico,21,Friday,False
1,Temperatura,1,Estufa 1,26.98,2025-09-12 22:08:03.242352,Normal,22,Friday,False
1,Temperatura,1,Estufa 1,34.75,2025-09-12 22:38:03.242352,Critico,22,Friday,False
1,Temperatura,1,Estufa 1,19.71,2025-09-12 23:08:03.242352,Normal,23,Friday,False
1,Temperatura,1,Estufa 1,18.09,2025-09-12 23:38:03.242352,Normal,23,Friday,False
1,Temperatura,1,Estufa 1,18.24,2025-09-13 00:08:03.242352,Normal,0,Saturday,False
1,Temperatura,1,Estufa 1,28.53,2025-09-13 00:38:03.242352,Alerta,0,Saturday,False
1,Temperatura,1,Estufa 1,40.0,2025-09-13 01:08:03.242352,Critico,1,Saturday,False
1,Temperatura,1,Estufa 1,10.0,2025-09-13 01:38:03.242352,Critico,1,Saturday,False
1,Temperatura,1,Estufa 1,26.16,2025-09-13 02:08:03.242352,Normal,2,Saturday,False
1,Temperatura,1,Estufa 1,20.09,2025-09-13 02:38:03.242352,Normal,2,Saturday,False
1,Temperatura,1,Estufa 1,29.96,2025-09-13 03:08:03.242352,Alerta,3,Saturday,False
1,Temperatura,1,Estufa 1,16.87,2025-09-13 03:38:03.242352,Alerta,3,Saturday,False
1,Temperatura,1,Estufa 1,21.91,2025-09-13 04:08:03.242352,Normal,4,Saturday,False
1,Temperatura,1,Estufa 1,24.04,2025-09-13 04:38:03.242352,Normal,4,Saturday,False
1,Temperatura,1,Estufa 1,21.31,2025-09-13 05:08:03.242352,Normal,5,Saturday,False
1,Temperatura,1,Estufa 1,40.0,2025-09-13 05:38:03.242352,Critico,5,Saturday,False
1,Temperatura,1,Estufa 1,39.34,2025-09-13 06:08:03.242352,Critico,6,Saturday,True
1,Temperatura,1,Estufa 1,27.69,2025-09-13 06:38:03.242352,Normal,6,Saturday,True
1,Temperatura,1,Estufa 1,36.63,2025-09-13 07:08:03.242352,Critico,7,Saturday,True
1,Temperatura,1,Estufa 1,30.43,2025-09-13 07:38:03.242352,Alerta,7,Saturday,True
1,Temperatura,1,Estufa 1,28.85,2025-09-13 08:08:03.242352,Alerta,8,Saturday,True
1,Temperatura,1,Estufa 1,18.05,2025-09-13 08:38:03.242352,Normal,8,Saturday,True
1,Temperatura,1,Estufa 1,27.4,2025-09-13 09:08:03.242352,Normal,9,Saturday,True
1,Temperatura,1,Estufa 1,30.29,2025-09-13 09:38:03.242352,Alerta,9,Saturday,True
1,Temperatura,1,Estufa 1,26.42,2025-09-13 10:08:03.242352,Normal,10,Saturday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-13 10:38:03.242352,Critico,10,Saturday,True
1,Temperatura,1,Estufa 1,33.82,2025-09-13 11:08:03.242352,Critico,11,Saturday,True
1,Temperatura,1,Estufa 1,29.41,2025-09-13 11:38:03.242352,Alerta,11,Saturday,True
1,Temperatura,1,Estufa 1,34.89,2025-09-13 12:08:03.242352,Critico,12,Saturday,True
1,Temperatura,1,Estufa 1,32.93,2025-09-13 12:38:03.242352,Critico,12,Saturday,True
1,Temperatura,1,Estufa 1,32.28,2025-09-13 13:08:03.242352,Critico,13,Saturday,True
1,Temperatura,1,Estufa 1,37.29,2025-09-13 13:38:03.242352,Critico,13,Saturday,True
1,Temperatura,1,Estufa 1,38.15,2025-09-13 14:08:03.242352,Critico,14,Saturday,True
1,Temperatura,1,Estufa 1,30.43,2025-09-13 14:38:03.242352,Alerta,14,Saturday,True
1,Temperatura,1,Estufa 1,15.29,2025-09-13 15:08:03.242352,Alerta,15,Saturday,True
1,Temperatura,1,Estufa 1,15.78,2025-09-13 15:38:03.242352,Alerta,15,Saturday,True
1,Temperatura,1,Estufa 1,19.8,2025-09-13 16:08:03.242352,Normal,16,Saturday,True
1,Temperatura,1,Estufa 1,24.52,2025-09-13 16:38:03.242352,Normal,16,Saturday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-13 17:08:03.242352,Critico,17,Saturday,True
1,Temperatura,1,Estufa 1,20.88,2025-09-13 17:38:03.242352,Normal,17,Saturday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-13 18:08:03.242352,Critico,18,Saturday,True
1,Temperatura,1,Estufa 1,37.07,2025-09-13 18:38:03.242352,Critico,18,Saturday,True
1,Temperatura,1,Estufa 1,28.16,2025-09-13 19:08:03.242352,Alerta,19,Saturday,False
1,Temperatura,1,Estufa 1,40.0,2025-09-13 19:38:03.242352,Critico,19,Saturday,False
1,Temperatura,1,Estufa 1,32.21,2025-09-13 20:08:03.242352,Critico,20,Saturday,False
1,Temperatura,1,Estufa 1,25.29,2025-09-13 20:38:03.242352,Normal,20,Saturday,False
1,Temperatura,1,Estufa 1,32.3,2025-09-13 21:08:03.242352,Critico,21,Saturday,False
1,Temperatura,1,Estufa 1,17.9,2025-09-13 21:38:03.242352,Alerta,21,Saturday,False
1,Temperatura,1,Estufa 1,33.15,2025-09-13 22:08:03.242352,Critico,22,Saturday,False
1,Temperatura,1,Estufa 1,22.15,2025-09-13 22:38:03.242352,Normal,22,Saturday,False
1,Temperatura,1,Estufa 1,18.82,2025-09-13 23:08:03.242352,Normal,23,Saturday,False
1,Temperatura,1,Estufa 1,22.7,2025-09-13 23:38:03.242352,Normal,23,Saturday,False
1,Temperatura,1,Estufa 1,20.52,2025-09-14 00:08:03.242352,Normal,0,Sunday,False
1,Temperatura,1,Estufa 1,34.36,2025-09-14 00:38:03.242352,Critico,0,Sunday,False
1,Temperatura,1,Estufa 1,30.34,2025-09-14 01:08:03.242352,Alerta,1,Sunday,False
1,Temperatura,1,Estufa 1,25.89,2025-09-14 01:38:03.242352,Normal,1,Sunday,False
1,Temperatura,1,Estufa 1,33.33,2025-09-14 02:08:03.242352,Critico,2,Sunday,False
1,Temperatura,1,Estufa 1,26.32,2025-09-14 02:38:03.242352,Normal,2,Sunday,False
1,Temperatura,1,Estufa 1,21.62,2025-09-14 03:08:03.242352,Normal,3,Sunday,False
1,Temperatura,1,Estufa 1,33.54,2025-09-14 03:38:03.242352,Critico,3,Sunday,False
1,Temperatura,1,Estufa 1,28.62,2025-09-14 04:08:03.242352,Alerta,4,Sunday,False
1,Temperatura,1,Estufa 1,20.74,2025-09-14 04:38:03.242352,Normal,4,Sunday,False
1,Temperatura,1,Estufa 1,24.98,2025-09-14 05:08:03.242352,Normal,5,Sunday,False
1,Temperatura,1,Estufa 1,21.55,2025-09-14 05:38:03.242352,Normal,5,Sunday,False
1,Temperatura,1,Estufa 1,12.91,2025-09-14 06:08:03.242352,Critico,6,Sunday,True
1,Temperatura,1,Estufa 1,38.49,2025-09-14 06:38:03.242352,Critico,6,Sunday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-14 07:08:03.242352,Critico,7,Sunday,True
1,Temperatura,1,Estufa 1,24.54,2025-09-14 07:38:03.242352,Normal,7,Sunday,True
1,Temperatura,1,Estufa 1,36.31,2025-09-14 08:08:03.242352,Critico,8,Sunday,True
1,Temperatura,1,Estufa 1,22.37,2025-09-14 08:38:03.242352,Normal,8,Sunday,True
1,Temperatura,1,Estufa 1,30.01,2025-09-14 09:08:03.242352,Alerta,9,Sunday,True
1,Temperatura,1,Estufa 1,29.37,2025-09-14 09:38:03.242352,Alerta,9,Sunday,True
1,Temperatura,1,Estufa 1,27.74,2025-09-14 10:08:03.242352,Normal,10,Sunday,True
1,Temperatura,1,Estufa 1,33.22,2025-09-14 10:38:03.242352,Critico,10,Sunday,True
1,Temperatura,1,Estufa 1,27.94,2025-09-14 11:08:03.242352,Normal,11,Sunday,True
1,Temperatura,1,Estufa 1,34.55,2025-09-14 11:38:03.242352,Critico,11,Sunday,True
1,Temperatura,1,Estufa 1,32.63,2025-09-14 12:08:03.242352,Critico,12,Sunday,True
1,Temperatura,1,Estufa 1,31.49,2025-09-14 12:38:03.242352,Alerta,12,Sunday,True
1,Temperatura,1,Estufa 1,27.48,2025-09-14 13:08:03.242352,Normal,13,Sunday,True
1,Temperatura,1,Estufa 1,29.47,2025-09-14 13:38:03.242352,Alerta,13,Sunday,True
1,Temperatura,1,Estufa 1,37.46,2025-09-14 14:08:03.242352,Critico,14,Sunday,True
1,Temperatura,1,Estufa 1,24.54,2025-09-14 14:38:03.242352,Normal,14,Sunday,True
1,Temperatura,1,Estufa 1,27.06,2025-09-14 15:08:03.242352,Normal,15,Sunday,True
1,Temperatura,1,Estufa 1,33.52,2025-09-14 15:38:03.242352,Critico,15,Sunday,True
1,Temperatura,1,Estufa 1,37.44,2025-09-14 16:08:03.242352,Critico,16,Sunday,True
1,Temperatura,1,Estufa 1,11.22,2025-09-14 16:38:03.242352,Critico,16,Sunday,True
1,Temperatura,1,Estufa 1,36.19,2025-09-14 17:08:03.242352,Critico,17,Sunday,True
1,Temperatura,1,Estufa 1,28.95,2025-09-14 17:38:03.242352,Alerta,17,Sunday,True
1,Temperatura,1,Estufa 1,36.35,2025-09-14 18:08:03.242352,Critico,18,Sunday,True
1,Temperatura,1,Estufa 1,28.35,2025-09-14 18:38:03.242352,Alerta,18,Sunday,True
1,Temperatura,1,Estufa 1,16.9,2025-09-14 19:08:03.242352,Alerta,19,Sunday,False
1,Temperatura,1,Estufa 1,17.79,2025-09-14 19:38:03.242352,Alerta,19,Sunday,False
1,Temperatura,1,Estufa 1,37.63,2025-09-14 20:08:03.242352,Critico,20,Sunday,False
1,Temperatura,1,Estufa 1,26.24,2025-09-14 20:38:03.242352,Normal,20,Sunday,False
1,Temperatura,1,Estufa 1,20.42,2025-09-14 21:08:03.242352,Normal,21,Sunday,False
1,Temperatura,1,Estufa 1,28.14,2025-09-14 21:38:03.242352,Alerta,21,Sunday,False
1,Temperatura,1,Estufa 1,16.64,2025-09-14 22:08:03.242352,Alerta,22,Sunday,False
1,Temperatura,1,Estufa 1,24.61,2025-09-14 22:38:03.242352,Normal,22,Sunday,False
1,Temperatura,1,Estufa 1,18.89,2025-09-14 23:08:03.242352,Normal,23,Sunday,False
1,Temperatura,1,Estufa 1,21.69,2025-09-14 23:38:03.242352,Normal,23,Sunday,False
1,Temperatura,1,Estufa 1,25.18,2025-09-15 00:08:03.242352,Normal,0,Monday,False
1,Temperatura,1,Estufa 1,20.64,2025-09-15 00:38:03.242352,Normal,0,Monday,False
1,Temperatura,1,Estufa 1,23.02,2025-09-15 01:08:03.242352,Normal,1,Monday,False
1,Temperatura,1,Estufa 1,29.98,2025-09-15 01:38:03.242352,Alerta,1,Monday,False
1,Temperatura,1,Estufa 1,22.06,2025-09-15 02:08:03.242352,Normal,2,Monday,False
1,Temperatura,1,Estufa 1,29.12,2025-09-15 02:38:03.242352,Alerta,2,Monday,False
1,Temperatura,1,Estufa 1,19.3,2025-09-15 03:08:03.242352,Normal,3,Monday,False
1,Temperatura,1,Estufa 1,27.59,2025-09-15 03:38:03.242352,Normal,3,Monday,False
1,Temperatura,1,Estufa 1,32.15,2025-09-15 04:08:03.242352,Critico,4,Monday,False
1,Temperatura,1,Estufa 1,12.59,2025-09-15 04:38:03.242352,Critico,4,Monday,False
1,Temperatura,1,Estufa 1,20.96,2025-09-15 05:08:03.242352,Normal,5,Monday,False
1,Temperatura,1,Estufa 1,27.83,2025-09-15 05:38:03.242352,Normal,5,Monday,False
1,Temperatura,1,Estufa 1,21.18,2025-09-15 06:08:03.242352,Normal,6,Monday,True
1,Temperatura,1,Estufa 1,40.0,2025-09-15 06:38:03.242352,Critico,6,Monday,True
1,Temperatura,1,Estufa 1,15.73,2025-09-15 07:08:03.242352,Alerta,7,Monday,True
1,Temperatura,1,Estufa 1,32.46,2025-09-15 07:38:03.242352,Critico,7,Monday,True
1,Temperatura,1,Estufa 1,31.01,2025-09-15 08:08:03.242352,Alerta,8,Monday,True
1,Temperatura,1,Estufa 1,38.95,2025-09-15 08:38:03.242352,Critico,8,Monday,True
